nav_id,lon,lat,order
0,-80.1150898,26.7877536,0
3361,-80.11515848909926,26.787286909059272,1
3362,-80.11516258273328,26.787094251871157,2
1804,-80.11532395630526,26.785499951827525,3
3359,-80.11530802458316,26.78537522568353,4
3360,-80.1153184373732,26.784535279791466,5
3363,-80.11525160510054,26.784492961654905,6
3364,-80.11496525218371,26.784558675268954,7
3344,-80.1125205144174,26.782988523933827,8
3343,-80.11239454150201,26.782899482468647,9
3342,-80.11216322742862,26.783174100605898,10
1962,-80.11198311373433,26.78316373717236,11
1961,-80.11189116849826,26.783163160761458,12
1967,-80.11171834136658,26.78306729930643,13
1965,-80.11162703866667,26.78298420067944,14
2008,-80.11140707619882,26.782921442654253,15
2014,-80.11132761377993,26.7827241173855,16
2017,-80.11063848929177,26.78232764037245,17
1971,-80.11049378059326,26.78225664968672,18
1969,-80.11040247943998,26.78217355029914,19
1975,-80.1102743804538,26.782109049754848,20
1973,-80.11018307957946,26.782025950231024,21
1979,-80.11003125029944,26.78194599983034,22
1977,-80.10993994973381,26.78186290015553,23
1995,-80.10977642013752,26.78177474990946,24
1993,-80.10968511989572,26.78169165007641,25
1987,-80.10952832997916,26.78160615998648,26
1985,-80.10943703005407,26.781523059999394,27
1983,-80.10927990982174,26.781440330063614,28
1981,-80.10918861021148,26.78135722992226,29
1991,-80.10904826967403,26.781283260135517,30
1999,-80.10879623951298,26.781111550213748,31
1997,-80.10870494052025,26.781028449772116,32
2023,-80.10854089935081,26.78094011029303,33
2021,-80.10844960068242,26.780857009692856,34
2027,-80.10829896919722,26.780777870368137,35
2025,-80.10820767083601,26.78069476961774,36
2031,-80.10778800887537,26.780441660526787,37
2029,-80.10769671115787,26.780358559459092,38
3465,-80.10761824050783,26.780312931486723,39
3466,-80.10728808795025,26.780094458611924,40
3506,-80.10714100609498,26.779807787818253,41
3507,-80.10715037412099,26.77934200842822,42
2252,-80.1072745835679,26.778821338684622,43
3503,-80.10733062939778,26.778463608540797,44
3502,-80.10733195915881,26.778370205792022,45
1330,-80.10731948788029,26.77833297066477,46
1329,-80.10732013331412,26.778250448660305,47
1534,-80.1073337178163,26.778154680659572,48
1533,-80.10733436323483,26.77807215865271,49
1326,-80.10735248775069,26.77796779065292,50
1325,-80.10735313315043,26.777885268643452,51
1527,-80.10728458699394,26.77756125135484,52
1530,-80.10737652760186,26.7775618306437,53
1529,-80.10737717297285,26.77747930862897,54
1528,-80.1072852324314,26.777478729342167,55
1526,-80.10739970743407,26.777107940634565,56
1523,-80.10730776719117,26.77710736136979,57
1524,-80.10730841259915,26.777024839351316,58
1525,-80.10740035277561,26.77702541861402,59
1522,-80.10741910726169,26.77664582062657,60
1519,-80.1073271673905,26.77664524138361,61
1520,-80.10732781277154,26.776562719359305,62
1521,-80.10741975257629,26.776563298600205,63
1515,-80.1073415175414,26.77629513139396,64
1518,-80.10743345713097,26.776295710620623,65
1517,-80.10743410242539,26.776213188589857,66
1516,-80.10734216290227,26.77621260936526,67
1511,-80.1073569776845,26.775964671404374,68
1514,-80.1074489170083,26.775965250614412,69
1513,-80.1074495622823,26.775882728579447,70
1512,-80.10735762302495,26.775882149371473,71
1507,-80.10737821788727,26.775495771418907,72
1510,-80.10747015683397,26.77549635060581,73
1509,-80.1074708020795,26.7754138285649,74
1508,-80.10737886319926,26.775413249380062,75
1503,-80.1073879880162,26.775194551426953,76
1506,-80.10747992672053,26.775195130601503,77
1505,-80.10748057195059,26.77511260855687,78
1504,-80.1073886333127,26.77511202938438,79
1331,-80.10740309813063,26.774932551436162,80
1334,-80.10749503662436,26.774933130595688,81
1333,-80.10749568183616,26.77485060854766,82
1332,-80.10740374340887,26.774850029390198,83
1335,-80.10741559827235,26.774602891445564,84
1338,-80.10750753650089,26.7746034705904,85
1337,-80.10750818169444,26.774520948538253,86
1336,-80.10741624353233,26.774520369395475,87
1499,-80.10743332841048,26.774286221456517,88
1502,-80.10752526638444,26.774286800583535,89
1501,-80.10752591155632,26.774204278527296,90
1500,-80.1074339736488,26.77420369940235,91
1495,-80.10744458852227,26.774027331464392,92
1498,-80.10753652628803,26.774027910578933,93
1497,-80.10753717144452,26.77394538851943,94
1496,-80.1074452337452,26.773944809406952,95
1491,-80.10745791865094,26.77372964147356,96
1494,-80.1075498561773,26.77373022057352,97
1493,-80.10755050131583,26.773647698510246,98
1492,-80.10745856385591,26.773647119412356,99
1490,-80.10757461599103,26.773227120563682,100
1487,-80.10748267886919,26.773226541489827,101
1488,-80.1074833240422,26.773144019422194,102
1489,-80.1075752610976,26.773144598493985,103
1483,-80.10749833902143,26.77287423150065,104
1486,-80.10759027585996,26.772874810557315,105
1485,-80.10759092094536,26.772792288483167,106
1346,-80.10752932579499,26.772766250575945,107
1484,-80.10749898417326,26.772791709428567,108
1343,-80.1074373890454,26.772765671481903,109
1350,-80.10737576570929,26.77269353062373,110
1347,-80.10728382902214,26.772692951431512,111
3044,-80.10714677088704,26.772592036402777,112
1435,-80.1070089955663,26.772678520738516,113
1432,-80.10691705890042,26.77267794130864,114
1354,-80.1068492755043,26.77267267078849,115
1351,-80.10675733884716,26.77267209125511,116
1446,-80.1064014313173,26.772689078880802,117
1447,-80.10640078537503,26.772771600929335,118
1450,-80.10637610153032,26.773179148897057,119
1451,-80.10637545555602,26.773261670939306,120
1341,-80.1063396617551,26.77368816891734,121
1342,-80.10633901574022,26.77377069095283,122
1339,-80.10624707821168,26.773770111066472,123
1340,-80.10624772429303,26.773687589033045,124
1448,-80.10628351843648,26.77326109108676,125
1449,-80.10628416447722,26.77317856904658,126
1444,-80.1063088486495,26.772771021103008,127
1362,-80.10605287519134,26.77263369103769,128
1359,-80.1059609385856,26.772633110988405,129
1365,-80.10553096155772,26.772537369170603,130
1364,-80.10543902504268,26.77253678878463,131
1370,-80.10511349482991,26.772607671331702,132
1367,-80.10502155826876,26.772607090673485,133
1430,-80.10465238185247,26.772509259465078,134
1429,-80.10456044538218,26.772508678509677,135
1427,-80.10445738457629,26.77258646153703,136
1424,-80.10436544804874,26.772585880453573,137
1422,-80.1040600320506,26.77248888966361,138
1421,-80.10396809561162,26.77248830832431,139
